url,No&Typeengines,NO ENGINES,AircraftType&reg,Year_of_Manufacture,Yr Manuf,AgeAircraft,AGE AIRCRAFT BAND,Date & Time,Time,TIME BAND,Date,SEASON,DAY OF WK,Year,Location,TYPE OF FLIGHT,NoCrew&Passengers,No of passengers,Injuries,INJURY CLASS,Aircraft Damage,DAMAGE CLASSIFICATION,PIC LICENCE,pic age,PIC AGE BAND,Total hrs,TOTAL HRS,Type Hrs,TYPE HRS,90 day Hrs,90 DAY HRS,28 day Hrs,28 DAY HRS
https://assets.digital.cabinet-office.gov.uk/media/5422f05e40f0b613420002b3/Reims_Cessna_F152__G-IBRO_9-05.pdf,"1 lycoming o-235-n2c piston engine
category1.3",1,": reims cessna f152, g-ibro",1985,1985,20,3,3 march 2005 at 0905,905,0900-1159,03/03/2005,Spring,Thu,2005,": 1 km north of runway 04, leicester airport, 
leicestershire",training/instruction,: crew - 2 passengers - none,0,: crew - 2 (minor) passengers - n/a,3,": damage to right main and nose landing gear, 
propeller, tail fin, elevator, wings, both forward door 
posts and engine cowling",3,airline transport pilot licence,64,61-70,5724,5,3626,5,117,5,33,5
https://assets.digital.cabinet-office.gov.uk/media/5422f951ed915d1371000731/G-TWST_11-05.pdf,"1 jabiru 2200a piston engine
category1.3",1,": silence twister, g-twst",2004,2004,1,1,27 february 2005 at 1256,1256,1200-1459,27/02/2005,Winter,Sun,2005,": aylesbury (thame) airfield, buckinghamshire",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,": landing gear collapsed, engine and front cowling 
detached, broken propeller blades, damage to aircraft 
underside",2,private pilot licence,38,31-40,420,3,5,1,5,2,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422f49140f0b6134600055d/Bolkow_BO_208C_Junior__G-ATXZ.pdf,1 continental motors corp o-200-a piston engine,1,": bolkow bo 208c junior, g-atxz",1966,1966,39,4,16 february 2005 at 1330,1330,1200-1459,16/02/2005,Winter,Wed,2005,": tatenhill aerodrome, staffordshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": nose landing gear collapsed, propeller destroyed, and 
possible shock damage to engine",3,private pilot licence,61,61-70,223,2,1,1,1,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/542302afe5274a1314000b41/G-BHZH_4-05.pdf,1 lycoming o-235-l2c piston engine,1,": reims cessna f152, g-bhzh",1980,1980,25,3,16 february 2005 at 1635,1635,1500-1759,16/02/2005,Winter,Wed,2005,": exeter airport, devon",training/instruction,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: left wing and nose wheel damaged,3,student,50,41-50,19,1,19,2,10,3,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422f5daed915d13710005b3/G-ALIW_07-05.pdf,1 de havilland gipsy major i piston engine,1,": dh82a tiger moth, g-aliw",1938,1938,67,6,15 february 2005 at 1330,1330,1200-1459,15/02/2005,Winter,Tue,2005,": private strip at littlebredy, dorchester, dorset",private,: crew - 2 passengers - none,0,: crew - none passengers - none,4,": damage to propeller, underside of lower wing and 
detached undercarriage strut on right side",3,airline transport pilot licence,68,61-70,8186,5,568,5,72,5,24,5
https://assets.digital.cabinet-office.gov.uk/media/5422ed40e5274a1314000163/G-BHYG_5-05.pdf,2 continental motors tsio-360-eb piston engines,2,": piper pa-34-200t seneca, g-bhyg",1980,1980,25,3,11 february 2005 at 0747,747,0000-0859,11/02/2005,Winter,Fri,2005,": 1.5 miles north-east of oxford (kidlington) airport, 
oxon",training/instruction,: crew - 3 passengers - none,0,: crew - none passengers - n/a,4,": front baggage bay door detached, damage to left 
propeller",3,airline transport pilot licence,49,41-50,3600,5,200,4,70,5,30,5
https://assets.digital.cabinet-office.gov.uk/media/5422fc96ed915d13710008d7/Piper_PA-28-161_Cherokee_Warrior_II__G-BHIL_8-05.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161 cherokee warrior ii, g-bhil",1979,1979,26,3,8 february 2005 at 1100,1100,0900-1159,08/02/2005,Winter,Tue,2005,": near horsmonden, kent",private,: crew - 1 passengers - none,0,: crew - 1 passengers - n/a,3,: aircraft destroyed,1,private pilot licence,52,51-60,225,2,142,4,6,2,6,3
https://assets.digital.cabinet-office.gov.uk/media/5422ed14e5274a131400014f/Piper_PA-23-250_Aztec__N54211_8-05.pdf,2 lycoming tio-540 piston engines,2,": piper pa-23-250 aztec, n54211",1974,1974,31,4,5 february 2005 at 1310,1310,1200-1459,05/02/2005,Winter,Sat,2005,": elstree aerodrome, hertfordshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": damage to nose cone, nose underside and nose gear 
doors",3,private pilot licence,41,41-50,999,4,13,2,10,3,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422f870ed915d13710006d1/Beagle_B121_Series_1_Pup__G-AXNL.pdf,1 continental motors o-200-a piston engine,1,": beagle b121 series 1 pup, g-axnl",1969,1969,36,4,2 february 2005 at 1047,1047,0900-1159,02/02/2005,Winter,Wed,2005,": near holly hill farm, enfield, london",private,: crew - 1 passengers - none,0,: crew - 1 passengers - n/a,3,": damage to top of fuselage, fin and nose",3,private pilot licence,62,61-70,219,2,58,3,5,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/5423037ce5274a1317000c29/Beech_Bonanza_C35__N60256.pdf,1 continental e180-11 piston engine,1,": beech bonanza c35, n60256",1951,1951,54,5,28 january 2005 at 1437,1437,1200-1459,28/01/2005,Winter,Fri,2005,": southend airport, essex",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": propeller, main and nose gear doors and nose gear 
assembly",3,private pilot licence,71,70+,2471,5,310,5,4,1,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422fec1e5274a1314000969/G-BFGX_4-05.pdf,1 continental motors o-240-e piston engine,1,": reims cessna fra150m, g-bfgx",1977,1977,28,3,27 january 2005 at 1202,1202,1200-1459,27/01/2005,Winter,Thu,2005,": prestwick international airport, glasgow, scotland",training/instruction,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: damage to both wingtips and propeller,3,student,19,16-20,25,1,25,2,10,3,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f74440f0b613460006b3/G-TAYS_4-05.pdf,1 lycoming o-235-l2c piston engine,1,": reins cessna f152, g-tays",1980,1980,25,3,22 january 2005 at 1020,1020,0900-1159,22/01/2005,Winter,Sat,2005,": fife airport, scotland",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": nosegear collapse, propeller damage and engine shock 
loaded",3,student,34,31-40,43,1,43,2,12,3,2,2
https://assets.digital.cabinet-office.gov.uk/media/542302d840f0b61342000ab7/G-BRXW_4-05.pdf,1 lycoming o-540-e4a5 piston engine,1,": piper pa-24-260 comanche, g-brxw",1964,1964,41,5,13 january 2005 at 1623,1623,1500-1759,13/01/2005,Winter,Thu,2005,": coventry airport, west midlands",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": damage to underside of fuselage, landing gear and 
propeller; possibly beyond economic repair",2,private pilot licence,72,70+,181,2,181,4,4,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/542301e3ed915d1374000ae1/dft_avsafety_pdf_502068.pdf,1 volkswagen 1834 piston engine,1,NO DATA,1998,1998,4,1,21 august 2002 at 1757,1757,1500-1759,21/08/2002,Summer,Wed,2002,": long mynd gliding site, shropshire",private,": crew - 1 passengers - 
none",0,": crew - none passengers - 
n/a",4,": broken nosewheel, propeller, cowlings and engine 
mounts damaged.",3,private pilot licence,46,41-50,858,4,24,2,22,4,7,3
https://assets.digital.cabinet-office.gov.uk/media/5423044ded915d1374000c01/G-BPAY_4-05.pdf,1 lycoming o-360-a4m piston engine,1,": piper pa-28-181 cherokee archer ii, g-bpay",1980,1980,24,3,27 december 2004 at 1245,1245,1200-1459,27/12/2004,Winter,Mon,2004,": leicester airport, leicestershire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": nosewheel and starboard undercarriage severely 
damaged; propeller and engine cowlings damaged",3,private pilot licence,60,51-60,165,2,10,2,6,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/542300ffe5274a1314000a6b/G-YAMS_5-05.pdf,1 ivchenko vedeneyev m-14p piston engine,1,": yak-52, g-yams",1984,1984,20,3,27 december 2004 at 1510,1510,1500-1759,27/12/2004,Winter,Mon,2004,": hill crest farm, canewdon, essex",private,: crew - 1 passengers - none,0,: crew - 1 passengers - n/a,3,": damage to wings, fuselage, landing gear and propeller",3,private pilot licence,51,51-60,316,3,26,2,8,2,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422ec57e5274a13140000fb/G-BHEN_4-05.pdf,1 lycoming o-235-n2c piston engine,1,": reims cessna fa152, g-bhen",1980,1980,24,3,26 december 2004 at 1619,1619,1500-1759,26/12/2004,Winter,Sun,2004,": leicester airport, leicester",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": severe damage to nose landing gear, engine, propeller, 
wing and fin",2,private pilot licence,75,70+,540,3,533,5,5,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422ff96ed915d1371000a37/G-AOSU_4-05.pdf,1 lycoming o-360-a4a piston engine,1,": dhc-1 chipmunk 22, g-aosu",1950,1950,54,5,19 december 2004 at 1245,1245,1200-1459,19/12/2004,Winter,Sun,2004,": easterton airfield, near elgin, scotland",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,: aircraft extensively damaged,2,private pilot licence,62,61-70,2576,5,596,5,8,2,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422f87940f0b6134600073b/PH-ZZZ_3-05.pdf,1 nsi subaru ea81 piston engine,1,": europa al europa, ph-zzz",1998,1998,6,1,9 december 2004 at 1137,1137,0900-1159,09/12/2004,Winter,Thu,2004,": raf linton-on-ouse, yorkshire",private,: crew - 1 passengers - 1,1,: crew - 1 (minor) passengers - 1 (minor),3,": extensive damage, aircraft written off",2,airline transport pilot licence,53,51-60,4010,5,50,3,61,5,9,3
https://assets.digital.cabinet-office.gov.uk/media/5422f093e5274a131700031b/Socata_TB20_Trinidad__G-HGPI.pdf,1 lycoming io-540-c4d5d piston engine,1,": socata tb20 trinidad, g-hgpi",1988,1988,16,2,1 december 2004 at 1455,1455,1200-1459,01/12/2004,Winter,Wed,2004,": bournemouth international airport, dorset",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": damage to aircraft underside, right wing and stabilator",3,private pilot licence,77,70+,925,4,770,5,8,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422edc6e5274a13170001bf/Piper_PA-30_Twin_Comanche__G-AVPS.pdf,2 lycoming io-320-b1a piston engines,2,": piper pa-30 twin comanche, g-avps",1967,1967,37,4,30 november 2004 at 1345,1345,1200-1459,30/11/2004,Autumn,Tue,2004,": farley farm airstrip, romsey, hampshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": both propellers bent, both engines shock loaded, lower 
fuselage skin and landing gear mechanism damaged",3,private pilot licence,76,70+,3000,5,1300,5,20,4,15,4
https://assets.digital.cabinet-office.gov.uk/media/5423048eed915d1374000c25/G-AWWO_4-05.pdf,1 continental motors corp o-200-a piston engine,1,": jodel dr1050 ambassadeur, g-awwo",1964,1964,40,5,13 november 2004 at 1030,1030,0900-1159,13/11/2004,Autumn,Sat,2004,": huddersfield (crosland moor) aerodrome, west yorkshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: significant damage to rear fuselage,2,private pilot licence,47,41-50,263,2,124,4,3,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422ec0d40f0b613420000cd/G-YOTS_3-05.pdf,1 ivchenko vedeneyev m-14p piston engine,1,": yak-52, g-yots",1990,1990,14,2,31 october 2004 at 1300,1300,1200-1459,31/10/2004,Autumn,Sun,2004,": southend airport, essex",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: nose wheel tyre and propeller damaged,3,private pilot licence,62,61-70,789,4,116,4,30,4,10,4
https://assets.digital.cabinet-office.gov.uk/media/54230305ed915d1374000b6d/G-ARYK_3-05.pdf,1 continental o-300-c piston engine,1,": cessna 172c, g-aryk",1962,1962,42,5,4 november 2004 at 1654,1654,1500-1759,04/11/2004,Autumn,Thu,2004,": lydd, kent",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: dent in right horizontal stabiliser leading edge,3,private pilot licence,75,70+,308,3,102,4,0,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/5422f47140f0b6134200048b/G-BNSL.pdf,1 lycoming o-235-l2c piston engine,1,": piper pa-38-112, g-bnsl",1981,1981,23,3,31 october 2004 at 1530,1530,1500-1759,31/10/2004,Autumn,Sun,2004,": pembrey airport, carmarthenshire",training/instruction,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: minor damage to left wing.,3,student,78,70+,425,3,14,2,12,3,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422f0a8e5274a1317000321/G-OJDR_4-05.pdf,1 ivchenko vedeneyev m-14p radial piston engine,1,": yak-50, g-ojdr",1979,1979,25,3,30 october 2004 at 1438,1438,1200-1459,30/10/2004,Autumn,Sat,2004,": wellesbourne mountford airfield, warwickshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": damage to aircraft underside and propeller, oil cooler 
torn off and engine shockloaded",3,private pilot licence,36,31-40,464,3,114,4,30,4,21,5
https://assets.digital.cabinet-office.gov.uk/media/542302b6e5274a1317000bd1/G-BDGM.pdf,1 lycoming o-320-e3d piston engine,1,": piper pa-28-151 warrior, g-bdgm",1974,1974,30,4,28 october 2004 at 1430,1430,1200-1459,28/10/2004,Autumn,Thu,2004,": netherthorpe, yorkshire",private,: crew - 1 passengers - none,0,: crew - 1 passengers - n/a,3,: engine fire - damage to both wings and landing gear,3,airline transport pilot licence,22,21-30,1550,4,650,5,85,5,62,5
https://assets.digital.cabinet-office.gov.uk/media/5422ff1eed915d13710009fb/dft_avsafety_pdf_033333.pdf,"1 rotax 912-ul piston 
engine",1,NO DATA,1995,1995,9,1,19 october 2004 at 1059,1059,0900-1159,19/10/2004,Autumn,Tue,2004,": nottingham airport, 
nottinghamshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": damage to main undercarriage 
legs",3,private pilot licence,78,70+,987,4,157,4,6,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/5423034ee5274a1314000b81/G-BGSW_4-05.pdf,1 continental motors corp io-470k piston engine,1,": beech f33 bonanza, g-bgsw",1970,1970,34,4,19 october 2004 at 1045,1045,0900-1159,19/10/2004,Autumn,Tue,2004,": abingdon, oxford",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: damage to propeller and underside of aircraft,3,private pilot licence,40,31-40,248,2,148,4,4,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422ecee40f0b61346000145/dft_avsafety_pdf_500549.pdf,1 continental o-200-a piston engine,1,": culver lca cadet, g-cdet",1940,1940,56,5,18 october 1996 at 1100,1100,0900-1159,18/10/1996,Autumn,Fri,1996,": wycombe air park, booker",private,: crew - 1 - passengers - none,0,: crew - none - passengers n/a,4,: damage to right brake assembly and propeller,3,private pilot licence,70,61-70,1000,4,150,4,5,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422efafe5274a13170002ad/G-BOVB.pdf,1 continental c85-12f piston engine,1,": piper pa-15 vagabond, g-bovb",1948,1948,56,5,16 october 2004 at 1730,1730,1500-1759,16/10/2004,Autumn,Sat,2004,": whitefield's farm, near south molton, devon",private,: crew - 1 passengers - 1,1,: crew -1 (minor) passengers - 1 (minor),3,: aircraft destroyed,1,airline transport pilot licence,35,31-40,1720,4,250,4,234,5,86,5
https://assets.digital.cabinet-office.gov.uk/media/5422ed26ed915d137400015d/Mooney_Aircraft_Corporation_M20J__G-EKMW_11-06.pdf, lycomng io-360-a3b6d piston engine,1,": mooney arcraft corporaton m20j, g-ekmw",1991,1991,13,2,6 october 2004 at 0648,648,0000-0859,16/10/2004,Autumn,Sat,2004,: jersey arport,private,: crew -  passengers - none,0,: crew -  (fatal) passengers - n/a,1,: arcraft destroyed,1,private pilot licence,45,41-50,783,4,311,5,40,4,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422fc6240f0b6134600093f/G-BFZR.pdf,1 lycoming o-360-a4k piston engine,1,": gulfstream aa-5b tiger, g-bfzr",1979,1979,25,3,15 october 2004 at 1545,1545,1500-1759,15/10/2004,Autumn,Fri,2004,": 1 mile west of oxford kidlington airport, oxfordshire",private,: crew - 1 passengers - 2,2,: crew - none passengers - none,4,": damaged propeller, nose wheel leg and cowlings",3,private pilot licence,31,31-40,1020,4,5,1,40,4,15,4
https://assets.digital.cabinet-office.gov.uk/media/54230413ed915d1374000bdf/G-DESS_4-05.pdf,1 lycoming io-360-a3b6d piston engine,1,": mooney m20j, g-dess",1982,1982,22,3,14 october 2004 at approximately 1427,1427,1200-1459,14/10/2004,Autumn,Thu,2004,": wadswick airstrip, near corsham, wiltshire",private,: crew - 1 passengers - 1,1,: crew - 1 (serious) passengers - 1 (serious),2,: aircraft destroyed,1,private pilot licence,60,51-60,1250,4,160,4,19,3,5,3
https://assets.digital.cabinet-office.gov.uk/media/5423016740f0b61342000a05/dft_avsafety_pdf_033331.pdf,"1 lycoming aeio-540-l1b5 
piston engine",1,NO DATA,2001,2001,3,1,7 october 2004 at 1100,1100,0900-1159,07/10/2004,Autumn,Thu,2004,": bruntingthorpe aerodrome, 
leicestershire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": damage to gear and propeller; 
engine shockloaded",3,private pilot licence,35,31-40,460,3,100,4,33,4,13,4
https://assets.digital.cabinet-office.gov.uk/media/5422f1a0ed915d1371000385/dft_avsafety_pdf_033340.pdf,"1 lycoming io-360-c1c6 
piston engine",1,NO DATA,1979,1979,25,3,1 october 2004 at 0910,910,0900-1159,01/10/2004,Autumn,Fri,2004,": manchester (barton) 
aerodrome, manchester",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: nosegear damaged,3,private pilot licence,49,41-50,336,3,138,4,24,4,9,3
https://assets.digital.cabinet-office.gov.uk/media/5422ee0e40f0b6134200019f/G-RAFA.pdf,1 lycoming o-235-h2c piston engine,1,": grob g115, g-rafa",1989,1989,15,2,26 september 2004 at 1555,1555,1500-1759,26/09/2004,Autumn,Sun,2004,": cranwell, lincolnshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: propeller tip and nose landing gear damaged,3,private pilot licence,39,31-40,1850,4,5,1,2,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422f5feed915d13710005c9/G-CCTT.pdf,1 lycoming io-360-l2a piston engine,1,": cessna 172s, g-cctt",1999,1999,5,1,7 december 2004 at 1430,1430,1200-1459,07/12/2004,Winter,Tue,2004,": caernarfon airport, gwynedd",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: minor damage to nosewheel bracket,3,private pilot licence,64,61-70,154,2,9,1,10,3,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422fe6fed915d1374000963/G-NINC.pdf,1 lycoming o-360-a4m piston engine,1,": piper pa-28-180 cherokee, g-ninc",1972,1972,32,4,19 september 2004 at 1745,1745,1500-1759,19/09/2004,Autumn,Sun,2004,": old buckenham airfield, norfolk",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": nose landing gear leg bent, engine shock loaded, engine 
mounting and engine bay bulkhead damaged",3,airline transport pilot licence,30,21-30,95,1,25,2,4,1,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422fd0f40f0b61342000813/G-ADGT_1-06.pdf,"1 de havilland gipsy major 1f piston engine
category1.3",1,": dh82a tiger moth, g-adgt",1935,1935,70,6,14 september 2005 at 1120,1120,0900-1159,14/09/2005,Autumn,Wed,2005,": oxford airfield, oxfordshire",training/instruction,: crew - 2 passengers - none,0,: crew - 1 (minor) passengers - n/a,3,": partially collapsed undercarriage and damage to 
propeller",3,airline transport pilot licence,66,61-70,20050,5,500,5,116,5,49,5
